SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	symbols	
1	05-Feb-2016	  13	Red	u	1	0.8580	R	U	nR	nU	bb	rr	2	650	1	6	1
1	05-Feb-2016	  14	Red	p	1	1.0357	C	P	nnC	nnP	rrb	bbr	3	2000	1	6	1
1	05-Feb-2016	  15	Red	l	1	1.1138	I	L	I	L	b	r	1	650	1	6	1
1	05-Feb-2016	  16	Red	w	1	1.0094	E	W	nnnE	nnnW	rrbb	bbrr	4	650	1	6	1
1	05-Feb-2016	  17	Red	r	1	1.1177	V	R	nnnV	nnnR	rbrb	brbr	4	2000	1	6	1
1	05-Feb-2016	  18	Red	h	1	1.0829	H	W	H	W	r	b	1	2000	1	6	1
1	05-Feb-2016	  19	Red	u	1	0.7393	V	U	nnV	nnU	rrb	bbr	3	2000	1	6	1
1	05-Feb-2016	  20	Red	u	0	1.6432	D	V	D	V	r	b	1	2000	1	6	1
1	05-Feb-2016	  21	Red	p	1	0.9271	T	P	T	P	b	r	1	2000	1	6	1
1	05-Feb-2016	  22	Red	p	1	0.8965	S	P	nS	nP	rb	br	2	650	1	6	1
1	05-Feb-2016	  23	Red	a	1	1.1093	W	A	nW	nA	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  24	Red	m	1	0.8996	M	G	nM	nG	rr	bb	2	650	1	6	1
1	05-Feb-2016	  25	Red	h	1	0.7669	I	H	nI	nH	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  26	Red	g	1	1.0404	P	G	P	G	b	r	1	2000	1	6	1
1	05-Feb-2016	  27	Red	i	1	0.8404	I	Z	nnI	nnZ	brr	rbb	3	650	1	6	1
1	05-Feb-2016	  28	Red	s	1	0.9525	U	S	nnU	nnS	rrb	bbr	3	650	1	6	1
1	05-Feb-2016	  29	Red	k	0	4.2617	H	S	nnH	nnS	brr	rbb	3	2000	1	6	1
1	05-Feb-2016	  30	Red	y	1	0.9257	Y	D	nnnY	nnnD	brrr	rbbb	4	650	1	6	1
1	05-Feb-2016	  31	Red	s	0	1.0105	X	T	nX	nT	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  32	Red	x	1	0.7951	X	K	nnX	nnK	brr	rbb	3	650	1	6	1
1	05-Feb-2016	   1	Blue	b	1	0.7821	B	U	nnB	nnU	rbb	brr	3	650	1	6	1
1	05-Feb-2016	   2	Blue	p	1	0.7595	Z	P	nnZ	nnP	bbr	rrb	3	650	1	6	1
1	05-Feb-2016	   3	Blue	n	1	0.6306	E	N	E	N	r	b	1	650	1	6	1
1	05-Feb-2016	   4	Blue	g	1	0.8397	X	G	nnX	nnG	rrr	bbb	3	2000	1	6	1
1	05-Feb-2016	   5	Blue	t	0	2.2236	K	T	nnnK	nnnT	rrbb	bbrr	4	650	1	6	1
1	05-Feb-2016	   6	Blue	e	1	1.0185	C	E	nnnC	nnnE	rrbr	bbrb	4	2000	1	6	1
1	05-Feb-2016	   7	Blue	h	1	0.9088	H	I	nnH	nnI	rbb	brr	3	650	1	6	1
1	05-Feb-2016	   8	Blue	t	1	0.9850	T	R	nT	nR	rb	br	2	2000	1	6	1
1	05-Feb-2016	   9	Blue	i	1	0.9914	I	F	nnnI	nnnF	brbb	rbrr	4	2000	1	6	1
1	05-Feb-2016	  10	Blue	q	0	0.9422	S	D	S	D	r	b	1	2000	1	6	1
1	05-Feb-2016	  11	Blue	q	1	1.0416	H	Q	nH	nQ	br	rb	2	650	1	6	1
1	05-Feb-2016	  12	Blue	i	1	0.9044	I	P	nI	nP	rb	br	2	650	1	6	1
1	05-Feb-2016	  13	Blue	k	1	0.8319	K	S	nnK	nnS	rbb	brr	3	2000	1	6	1
1	05-Feb-2016	  14	Blue	k	1	1.2134	S	K	nS	nK	rr	bb	2	650	1	6	1
1	05-Feb-2016	  15	Blue	r	1	0.7788	B	R	nnnB	nnnR	rbbr	brrb	4	650	1	6	1
1	05-Feb-2016	  16	Blue	d	1	0.8486	D	L	D	L	b	r	1	650	1	6	1
1	05-Feb-2016	  17	Blue	b	1	0.7555	U	B	nnnU	nnnB	brrr	rbbb	4	2000	1	6	1
1	05-Feb-2016	  18	Blue	a	1	1.1257	A	O	nA	nO	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  19	Blue	v	1	3.4199	L	V	nnnL	nnnV	rrbr	bbrb	4	650	1	6	1
1	05-Feb-2016	  20	Blue	t	1	0.4409	O	T	O	T	r	b	1	2000	1	6	1
1	05-Feb-2016	  21	Blue	v	0	1.1890	B	V	nnB	nnV	brb	rbr	3	650	1	6	1
1	05-Feb-2016	  22	Blue	w	0	1.5358	G	D	G	D	b	r	1	2000	1	6	1
