SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
17	07-Nov-2014	  13	Red	h	0	1.2870	O	D	TOCI	PDUG	rr	bb	2	2006	1	4	0
17	07-Nov-2014	  14	Red	f	1	1.0884	E	F	RAEX	LUFG	rrb	bbr	3	2006	1	4	0
17	07-Nov-2014	  15	Red	e	1	1.0560	F	E	UNFT	IZEW	brb	rbr	3	2006	1	4	0
17	07-Nov-2014	  16	Red	s	1	0.8757	F	S	ZJTF	UMES	brbb	rbrr	4	2006	1	4	0
17	07-Nov-2014	  17	Red	m	0	2.1056	Y	Z	CPYS	AOZJ	brr	rbb	3	647	1	4	0
17	07-Nov-2014	  18	Red	v	0	1.2686	U	S	PUEI	WSHX	rr	bb	2	647	1	4	0
17	07-Nov-2014	  19	Red	x	1	1.5144	Q	X	QEUL	XPSG	b	r	1	647	1	4	0
17	07-Nov-2014	  20	Red	n	0	1.0967	X	C	XGYJ	CNVB	b	r	1	2006	1	4	0
17	07-Nov-2014	  21	Red	g	0	1.2016	F	O	NUGF	KTJO	rrrr	bbbb	4	647	1	4	0
17	07-Nov-2014	  22	Red	w	0	1.6105	D	Z	DIVJ	ZWHY	b	r	1	647	1	4	0
17	07-Nov-2014	  23	Red	c	0	2.2300	Z	K	AZLN	QKSH	rb	br	2	647	1	4	0
17	07-Nov-2014	  24	Red	g	0	1.9079	M	X	JMPR	UXKQ	bb	rr	2	647	1	4	0
17	07-Nov-2014	  25	Red	w	0	1.0287	O	X	OICY	XTKW	r	b	1	2006	1	4	0
17	07-Nov-2014	  26	Red	a	1	1.2777	A	L	TFAJ	YQLW	rbr	brb	3	647	1	4	0
17	07-Nov-2014	  27	Red	s	0	1.0199	P	R	XPJB	ARIZ	bb	rr	2	647	1	4	0
17	07-Nov-2014	  28	Red	l	0	1.3529	G	Q	HRWG	UKSQ	rbrr	brbb	4	2006	1	4	0
17	07-Nov-2014	  29	Red	o	0	1.3998	J	P	DRZJ	QSKP	bbrr	rrbb	4	647	1	4	0
17	07-Nov-2014	  30	Red	e	1	1.3244	E	T	UEBD	LTFY	br	rb	2	2006	1	4	0
17	07-Nov-2014	  31	Red	z	0	1.2856	C	O	HAYC	PQWO	rrbr	bbrb	4	2006	1	4	0
17	07-Nov-2014	  32	Red	d	0	1.7420	V	S	HVZG	KSLE	rr	bb	2	2006	1	4	0
17	07-Nov-2014	   1	Blue	j	0	0.8410	C	E	FRDC	BGIE	rbbb	brrr	4	647	1	4	0
17	07-Nov-2014	   2	Blue	v	1	1.1279	K	V	STKQ	FJVA	brr	rbb	3	647	1	4	0
17	07-Nov-2014	   3	Blue	g	1	0.7411	V	G	VXJB	GNER	r	b	1	2006	1	4	0
17	07-Nov-2014	   4	Blue	b	1	1.1490	X	B	XVMN	BUYH	r	b	1	647	1	4	0
17	07-Nov-2014	   5	Blue	y	1	1.0617	C	Y	ORXC	AIFY	rrbr	bbrb	4	2006	1	4	0
17	07-Nov-2014	   6	Blue	n	0	1.2513	V	F	VPST	FQCW	b	r	1	2006	1	4	0
17	07-Nov-2014	   7	Blue	e	1	1.2838	W	E	AWBI	LECT	rr	bb	2	647	1	4	0
17	07-Nov-2014	   8	Blue	s	1	1.1308	S	G	SDYI	GAXN	b	r	1	2006	1	4	0
17	07-Nov-2014	   9	Blue	u	1	1.4482	Y	U	AJYL	BEUX	rrr	bbb	3	647	1	4	0
17	07-Nov-2014	  10	Blue	b	1	0.8524	G	B	DJGC	OZBI	bbr	rrb	3	2006	1	4	0
17	07-Nov-2014	  11	Blue	t	0	1.1088	G	V	WXGY	OEVJ	rrb	bbr	3	2006	1	4	0
17	07-Nov-2014	  12	Blue	s	0	1.5624	I	Y	TIGE	XYDQ	bb	rr	2	647	1	4	0
17	07-Nov-2014	  13	Blue	e	0	1.9445	V	O	FSVN	YPOG	rbb	brr	3	647	1	4	0
17	07-Nov-2014	  14	Blue	c	0	1.1788	I	W	DRBI	LXGW	bbbb	rrrr	4	647	1	4	0
17	07-Nov-2014	  15	Blue	t	1	1.2336	T	M	KBFT	HCIM	rbbb	brrr	4	2006	1	4	0
17	07-Nov-2014	  16	Blue	d	0	1.4449	O	B	HYOE	JGBW	rbr	brb	3	2006	1	4	0
17	07-Nov-2014	  17	Blue	n	0	1.3903	E	P	ZEWB	IPOV	bb	rr	2	647	1	4	0
17	07-Nov-2014	  18	Blue	j	1	1.2802	J	O	JZVX	OGKW	b	r	1	647	1	4	0
17	07-Nov-2014	  19	Blue	x	0	1.7135	J	P	ZEGJ	IWDP	rbrb	brbr	4	647	1	4	0
17	07-Nov-2014	  20	Blue	i	0	2.1287	U	R	UDZO	RTQK	b	r	1	647	1	4	0
17	07-Nov-2014	  21	Blue	n	0	0.9777	S	X	SAUJ	XMWD	b	r	1	647	1	4	0
17	07-Nov-2014	  22	Blue	f	0	2.0584	V	K	VPQG	KUBC	b	r	1	2006	1	4	0
17	07-Nov-2014	  23	Blue	w	0	1.6218	E	I	LEKF	TIXA	rr	bb	2	647	1	4	0
17	07-Nov-2014	  24	Blue	t	0	0.9015	K	P	TWYK	NUIP	brrr	rbbb	4	2006	1	4	0
17	07-Nov-2014	  25	Blue	f	0	1.0025	K	X	JFKZ	MAXT	rbr	brb	3	647	1	4	0
17	07-Nov-2014	  26	Blue	j	0	1.6846	H	B	MHIC	SBWX	rb	br	2	2006	1	4	0
17	07-Nov-2014	  27	Blue	e	1	1.1599	E	H	NWEJ	DVHX	rbb	brr	3	2006	1	4	0
17	07-Nov-2014	  28	Blue	a	0	1.4766	U	X	LUZF	OXWG	rr	bb	2	2006	1	4	0
17	07-Nov-2014	  29	Blue	g	0	1.4225	E	P	NGQE	JHRP	rbrr	brbb	4	647	1	4	0
17	07-Nov-2014	  30	Blue	t	0	3.1218	L	K	ZLAW	JKUN	rr	bb	2	2006	1	4	0
17	07-Nov-2014	  31	Blue	s	0	1.0744	T	O	STEC	DOGH	bb	rr	2	2006	1	4	0
17	07-Nov-2014	  32	Blue	w	0	1.1242	J	X	KTOJ	YWDX	bbrr	rrbb	4	2006	1	4	0
17	07-Nov-2014	   1	Red	l	1	1.2707	L	W	VFXL	ANBW	rrrr	bbbb	4	2006	1	4	0
17	07-Nov-2014	   2	Red	i	1	1.0459	Y	I	TMYB	JEIN	brb	rbr	3	646	1	4	0
17	07-Nov-2014	   3	Red	a	0	2.3286	C	G	ITMC	XUSG	rbrb	brbr	4	646	1	4	0
17	07-Nov-2014	   4	Red	j	0	1.8842	Z	C	XZYT	VCNJ	bb	rr	2	2006	1	4	0
17	07-Nov-2014	   5	Red	a	0	1.0566	O	U	TQOB	JHUA	brr	rbb	3	2006	1	4	0
17	07-Nov-2014	   6	Red	z	1	1.2631	L	Z	LRUX	ZQKW	b	r	1	2006	1	4	0
17	07-Nov-2014	   7	Red	p	1	1.5412	P	K	PXUW	KTBN	r	b	1	646	1	4	0
17	07-Nov-2014	   8	Red	w	0	1.2983	F	M	FKQR	MYJO	r	b	1	2006	1	4	0
17	07-Nov-2014	   9	Red	r	1	1.0422	R	U	VSRK	MNUE	brr	rbb	3	646	1	4	0
17	07-Nov-2014	  10	Red	o	0	1.4020	X	W	AXOZ	QWGF	rb	br	2	2006	1	4	0
17	07-Nov-2014	  11	Red	g	0	1.0575	X	T	MADX	OVUT	bbbb	rrrr	4	2006	1	4	0
17	07-Nov-2014	  12	Red	n	0	1.5844	G	J	NGBF	LJDS	rr	bb	2	646	1	4	0
17	07-Nov-2014	  13	Red	g	0	1.7558	M	R	PMIH	BRUX	rb	br	2	646	1	4	0
17	07-Nov-2014	  14	Red	u	1	1.1859	T	U	TNEZ	UVSL	b	r	1	2006	1	4	0
17	07-Nov-2014	  15	Red	e	1	1.3952	E	B	EWZI	BAYM	r	b	1	646	1	4	0
17	07-Nov-2014	  16	Red	u	1	1.3576	W	U	WICX	UMZH	b	r	1	2006	1	4	0
17	07-Nov-2014	  17	Red	d	0	0.8608	A	N	ITHA	KWDN	brrr	rbbb	4	646	1	4	0
17	07-Nov-2014	  18	Red	t	0	1.4830	E	Y	NMEW	SCYO	rrb	bbr	3	646	1	4	0
17	07-Nov-2014	  19	Red	b	0	1.0794	Z	O	YPBZ	QUTO	rrbb	bbrr	4	2006	1	4	0
17	07-Nov-2014	  20	Red	i	1	1.0380	I	B	FISV	QBLY	br	rb	2	2006	1	4	0
17	07-Nov-2014	  21	Red	r	0	0.9596	P	S	JAFP	YVBS	rbbr	brrb	4	646	1	4	0
17	07-Nov-2014	  22	Red	k	0	1.2341	W	H	KWSY	GHPA	bb	rr	2	646	1	4	0
17	07-Nov-2014	  23	Red	b	1	1.0451	F	B	LPFY	KJBV	rbb	brr	3	2006	1	4	0
17	07-Nov-2014	  24	Red	w	0	1.1369	F	J	DWIF	NMOJ	rrbr	bbrb	4	2006	1	4	0
17	07-Nov-2014	  25	Red	s	1	0.9514	S	U	BMSP	JIUR	rrr	bbb	3	2006	1	4	0
17	07-Nov-2014	  26	Red	h	1	1.9288	H	T	HGPS	TJVB	r	b	1	646	1	4	0
17	07-Nov-2014	  27	Red	a	0	1.1638	N	X	TCBN	GWAX	brbr	rbrb	4	646	1	4	0
17	07-Nov-2014	  28	Red	g	0	1.6704	O	V	FORA	EVIN	rb	br	2	646	1	4	0
17	07-Nov-2014	  29	Red	e	1	0.9787	W	E	MIWB	OUEK	brb	rbr	3	2006	1	4	0
17	07-Nov-2014	  30	Red	g	0	1.4609	P	F	CPEX	QFSM	rr	bb	2	2006	1	4	0
17	07-Nov-2014	  31	Red	u	1	0.8784	S	U	IMSP	TRUQ	bbb	rrr	3	646	1	4	0
17	07-Nov-2014	  32	Red	a	0	1.6101	Z	P	ZAJB	PELR	b	r	1	646	1	4	0
17	07-Nov-2014	   1	Blue	d	0	0.8255	U	W	SDGU	BCQW	rrrb	bbbr	4	646	1	4	0
17	07-Nov-2014	   2	Blue	e	1	0.8594	E	I	SCRE	ABKI	brbb	rbrr	4	2006	1	4	0
17	07-Nov-2014	   3	Blue	c	1	1.1697	C	Z	CSAP	ZGJB	b	r	1	2006	1	4	0
17	07-Nov-2014	   4	Blue	o	0	1.1514	V	T	OGVB	KXTU	rbb	brr	3	2006	1	4	0
17	07-Nov-2014	   5	Blue	d	0	1.5144	L	Q	LICK	QHVA	r	b	1	646	1	4	0
17	07-Nov-2014	   6	Blue	c	1	1.0562	S	C	SEWT	CMYR	r	b	1	646	1	4	0
17	07-Nov-2014	   7	Blue	a	0	0.9293	K	G	JOKY	NWGD	rrb	bbr	3	2006	1	4	0
17	07-Nov-2014	   8	Blue	w	0	1.0410	P	E	QOHP	UCTE	rbbb	brrr	4	2006	1	4	0
17	07-Nov-2014	   9	Blue	q	0	0.8731	A	P	CVAK	GIPE	brr	rbb	3	646	1	4	0
17	07-Nov-2014	  10	Blue	q	0	1.1274	O	B	YTOP	LHBG	rrr	bbb	3	646	1	4	0
17	07-Nov-2014	  11	Blue	r	1	1.6510	R	Y	RFBO	YIZM	b	r	1	2006	1	4	0
17	07-Nov-2014	  12	Blue	y	0	1.1649	P	U	FPTI	XUNE	rb	br	2	646	1	4	0
17	07-Nov-2014	  13	Blue	w	0	1.3308	I	L	RVKI	TNFL	rbbb	brrr	4	646	1	4	0
17	07-Nov-2014	  14	Blue	n	0	1.0422	L	B	ZLTG	PBMO	br	rb	2	2006	1	4	0
17	07-Nov-2014	  15	Blue	i	1	1.3929	I	X	EIVY	GXCH	bb	rr	2	646	1	4	0
17	07-Nov-2014	  16	Blue	j	1	1.1073	Q	J	QIUK	JALS	r	b	1	646	1	4	0
17	07-Nov-2014	  17	Blue	n	0	0.8109	P	I	OGVP	NZYI	rbrb	brbr	4	646	1	4	0
17	07-Nov-2014	  18	Blue	a	0	1.1147	J	F	TJGY	QFDX	rb	br	2	2006	1	4	0
17	07-Nov-2014	  19	Blue	e	1	1.0388	E	V	ESFI	VMGQ	b	r	1	2006	1	4	0
