SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter
10	28-Apr-16	22	Blue	w	0	1.4876	99	99	WKDL	ZEYV	99	99	2	650	1	3	1	WKDL	K
10	28-Apr-16	23	Blue	b	0	1.0854	99	99	HCNB	OUIY	9	9	1	650	1	3	1	HCNB	H
10	28-Apr-16	24	Blue	e	1	1.0101	99	99	ENWT	SYKX	9	9	1	650	1	3	1	ENWT	E
10	28-Apr-16	25	Blue	s	0	0.8505	99	99	SVEN	DCMR	99	99	2	650	1	3	1	SVEN	V
10	28-Apr-16	26	Blue	v	1	2.7892	99	99	TBVO	GSKA	999	999	3	2000	1	3	1	TBVO	V
10	28-Apr-16	27	Blue	w	1	2.3534	99	99	QPWB	XELC	999	999	3	2000	1	3	1	QPWB	W
10	28-Apr-16	28	Blue	e	0	1.0701	99	99	EXLI	VBTN	999	999	3	650	1	3	1	EXLI	L
10	28-Apr-16	29	Blue	q	1	2.1999	99	99	ZPBQ	EDLR	9999	9999	4	2000	1	3	1	ZPBQ	Q
10	28-Apr-16	30	Blue	b	0	0.8361	99	99	YNUM	WTBK	9999	9999	4	2000	1	3	1	YNUM	M
10	28-Apr-16	31	Blue	o	1	1.2352	99	99	QOGL	FYEA	99	99	2	2000	1	3	1	QOGL	O
10	28-Apr-16	32	Blue	r	0	1.9041	99	99	VMFB	HWAR	9999	9999	4	650	1	3	1	VMFB	B
10	28-Apr-16	1	Red	v	0	0.9862	99	99	VPIN	KWDS	9999	9999	4	650	1	3	1	VPIN	N
10	28-Apr-16	2	Red	d	0	0.9106	99	99	WDXJ	UYET	999	999	3	2000	1	3	1	WDXJ	X
10	28-Apr-16	3	Red	v	0	0.8285	99	99	VDLB	RUGP	9999	9999	4	650	1	3	1	VDLB	B
10	28-Apr-16	4	Red	r	0	1.2005	99	99	MRTI	DCYL	9999	9999	4	2000	1	3	1	MRTI	I
10	28-Apr-16	5	Red	c	0	1.6139	99	99	CTEK	IYAG	9999	9999	4	650	1	3	1	CTEK	K
10	28-Apr-16	6	Red	a	1	1.0418	99	99	UBAF	ZEMR	999	999	3	650	1	3	1	UBAF	A
10	28-Apr-16	7	Red	z	1	1.032	99	99	ZNSV	OAKF	9	9	1	650	1	3	1	ZNSV	Z
10	28-Apr-16	8	Red	w	0	1.1462	99	99	QWSG	YDJE	999	999	3	2000	1	3	1	QWSG	S
10	28-Apr-16	9	Red	m	0	1.2918	99	99	BMLE	PXNV	9999	9999	4	2000	1	3	1	BMLE	E
10	28-Apr-16	10	Red	c	0	1.0282	99	99	CNGI	PDSJ	999	999	3	650	1	3	1	CNGI	G
10	28-Apr-16	11	Red	i	1	1.244	99	99	GISA	HMKR	99	99	2	2000	1	3	1	GISA	I
10	28-Apr-16	12	Red	y	1	1.1809	99	99	YSUX	GCPD	9	9	1	650	1	3	1	YSUX	Y
10	28-Apr-16	13	Red	d	0	1.0953	99	99	DNPZ	RMQB	99	99	2	650	1	3	1	DNPZ	N
10	28-Apr-16	14	Red	n	1	1.3081	99	99	NTMI	ELBX	9	9	1	2000	1	3	1	NTMI	N
10	28-Apr-16	15	Red	t	0	1.0105	99	99	TYRO	NFUS	99	99	2	650	1	3	1	TYRO	Y
10	28-Apr-16	16	Red	c	0	1.4419	99	99	CTBP	VRWY	99	99	2	650	1	3	1	CTBP	T
10	28-Apr-16	17	Red	f	1	0.9576	99	99	MPFV	ZBDI	999	999	3	650	1	3	1	MPFV	F
10	28-Apr-16	18	Red	i	1	1.1475	99	99	UXYI	ZOKJ	9999	9999	4	2000	1	3	1	UXYI	I
10	28-Apr-16	19	Red	b	1	1.5537	99	99	WBLJ	MGSD	99	99	2	2000	1	3	1	WBLJ	B
10	28-Apr-16	20	Red	i	0	1.3181	99	99	IJOE	ULVR	99	99	2	650	1	3	1	IJOE	J
10	28-Apr-16	21	Red	c	1	1.1968	99	99	CQSR	TWAD	9	9	1	2000	1	3	1	CQSR	C
10	28-Apr-16	22	Red	s	1	1.2093	99	99	WFSK	MGTO	999	999	3	2000	1	3	1	WFSK	S
10	28-Apr-16	23	Red	o	0	2.5538	99	99	XWOR	DJZS	9	9	1	650	1	3	1	XWOR	X
10	28-Apr-16	24	Red	i	0	0.9617	99	99	OUIK	LYZS	9999	9999	4	2000	1	3	1	OUIK	K
10	28-Apr-16	25	Red	p	1	1.154	99	99	PZCQ	WSKJ	9	9	1	650	1	3	1	PZCQ	P
10	28-Apr-16	26	Red	q	0	2.5421	99	99	ZFUE	RHPQ	999	999	3	650	1	3	1	ZFUE	U
10	28-Apr-16	27	Red	z	1	0.9958	99	99	SZET	IRJX	99	99	2	2000	1	3	1	SZET	Z
10	28-Apr-16	28	Red	q	1	0.8611	99	99	BQET	XJIO	99	99	2	2000	1	3	1	BQET	Q
10	28-Apr-16	29	Red	c	0	2.6985	99	99	LPAE	IWXC	9	9	1	2000	1	3	1	LPAE	L
10	28-Apr-16	30	Red	q	0	1.9111	99	99	ULZG	QFNM	9	9	1	2000	1	3	1	ULZG	U
10	28-Apr-16	31	Red	x	1	0.9947	99	99	VNXI	ULHS	999	999	3	2000	1	3	1	VNXI	X
10	28-Apr-16	32	Red	l	1	1.1434	99	99	ACHL	KMZB	9999	9999	4	650	1	3	1	ACHL	L
10	28-Apr-16	1	Blue	w	1	0.7977	99	99	YWZT	NGBX	99	99	2	2000	1	3	1	YWZT	W
10	28-Apr-16	2	Blue	v	1	0.8173	99	99	WISV	RTML	9999	9999	4	2000	1	3	1	WISV	V
10	28-Apr-16	3	Blue	n	1	1.2489	99	99	NAMQ	GKBP	9	9	1	650	1	3	1	NAMQ	N
10	28-Apr-16	4	Blue	r	0	1.0294	99	99	HUSN	LWRQ	9999	9999	4	2000	1	3	1	HUSN	N
10	28-Apr-16	5	Blue	p	0	2.5593	99	99	PJBG	LROW	9999	9999	4	650	1	3	1	PJBG	G
10	28-Apr-16	6	Blue	o	1	0.9929	99	99	OFHC	MJZD	9	9	1	2000	1	3	1	OFHC	O
10	28-Apr-16	7	Blue	n	0	1.1959	99	99	NUAF	BXVJ	9999	9999	4	650	1	3	1	NUAF	F
10	28-Apr-16	8	Blue	c	1	0.888	99	99	BPCG	TUIM	999	999	3	650	1	3	1	BPCG	C
10	28-Apr-16	9	Blue	r	0	0.9927	99	99	IURF	PAHB	9999	9999	4	2000	1	3	1	IURF	F
10	28-Apr-16	10	Blue	c	0	1.4337	99	99	CSHF	IDBW	99	99	2	650	1	3	1	CSHF	S
10	28-Apr-16	11	Blue	f	1	1.084	99	99	FRIY	BSLZ	9	9	1	650	1	3	1	FRIY	F
10	28-Apr-16	12	Blue	l	0	1.1449	99	99	LRVA	SCYH	99	99	2	650	1	3	1	LRVA	R
10	28-Apr-16	13	Blue	i	0	1.3376	99	99	CIRP	ZKFA	999	999	3	2000	1	3	1	CIRP	R
10	28-Apr-16	14	Blue	w	1	1.1006	99	99	WDGJ	NSLZ	9	9	1	2000	1	3	1	WDGJ	W
10	28-Apr-16	15	Blue	c	0	1.0348	99	99	XLNE	CZIV	99	99	2	650	1	3	1	XLNE	L
10	28-Apr-16	16	Blue	h	0	1.1795	99	99	HLIG	ZKRN	999	999	3	650	1	3	1	HLIG	I
10	28-Apr-16	17	Blue	e	1	1.1769	99	99	PXEL	YNVA	999	999	3	2000	1	3	1	PXEL	E
10	28-Apr-16	18	Blue	i	0	1.958	99	99	ISAR	FWKO	99	99	2	2000	1	3	1	ISAR	S
10	28-Apr-16	19	Blue	l	0	2.4057	99	99	VRMW	ULBT	999	999	3	650	1	3	1	VRMW	M
10	28-Apr-16	20	Blue	k	1	1.1113	99	99	CKQA	YMXL	99	99	2	2000	1	3	1	CKQA	K
10	28-Apr-16	21	Blue	w	0	2.0038	99	99	UXKJ	WQLD	9	9	1	650	1	3	1	UXKJ	U
10	28-Apr-16	22	Blue	b	1	1.794	99	99	FNGB	LYDP	9999	9999	4	650	1	3	1	FNGB	B
10	28-Apr-16	23	Blue	l	0	1.5278	99	99	TDFP	MAOU	9	9	1	2000	1	3	1	TDFP	T
10	28-Apr-16	24	Blue	w	0	1.0718	99	99	WYLJ	ZXAI	999	999	3	650	1	3	1	WYLJ	L
10	28-Apr-16	25	Blue	q	0	1.1178	99	99	PNOC	JAIT	99	99	2	650	1	3	1	PNOC	N
10	28-Apr-16	26	Blue	z	0	0.9004	99	99	GETX	PCZW	99	99	2	2000	1	3	1	GETX	E
10	28-Apr-16	27	Blue	j	1	1.0198	99	99	KFJR	WLXQ	999	999	3	2000	1	3	1	KFJR	J
10	28-Apr-16	28	Blue	f	0	0.8471	99	99	FMSO	DEQP	9999	9999	4	650	1	3	1	FMSO	O
10	28-Apr-16	29	Blue	p	0	1.1604	99	99	YPJO	RVXF	999	999	3	2000	1	3	1	YPJO	J
10	28-Apr-16	30	Blue	y	0	2.9545	99	99	KBDU	TIJM	9	9	1	2000	1	3	1	KBDU	K
10	28-Apr-16	31	Blue	y	0	1.8783	99	99	VXYM	AGIQ	9	9	1	650	1	3	1	VXYM	V
10	28-Apr-16	32	Blue	f	0	1.0768	99	99	ISFK	JNEL	9999	9999	4	2000	1	3	1	ISFK	K
10	28-Apr-16	1	Red	i	0	0.951	99	99	IGLW	RCPF	999	999	3	2000	1	3	1	IGLW	L
10	28-Apr-16	2	Red	q	0	1.2729	99	99	QMKY	FISW	99	99	2	2000	1	3	1	QMKY	M
10	28-Apr-16	3	Red	i	1	1.4329	99	99	INPW	VJSC	9	9	1	650	1	3	1	INPW	I
10	28-Apr-16	4	Red	f	1	0.9185	99	99	TCGF	VRXJ	9999	9999	4	2000	1	3	1	TCGF	F
10	28-Apr-16	5	Red	i	1	2.033	99	99	IGKJ	MLQD	9	9	1	650	1	3	1	IGKJ	I
10	28-Apr-16	6	Red	o	0	3.2411	99	99	JXQD	ROKG	9999	9999	4	650	1	3	1	JXQD	D
10	28-Apr-16	7	Red	p	1	1.1959	99	99	PJAO	ERIV	9	9	1	2000	1	3	1	PJAO	P
10	28-Apr-16	8	Red	q	0	1.6214	99	99	VRWF	PGLQ	99	99	2	2000	1	3	1	VRWF	R
10	28-Apr-16	9	Red	e	0	1.0442	99	99	LEPQ	IZTD	999	999	3	2000	1	3	1	LEPQ	P
10	28-Apr-16	10	Red	o	0	2.0678	99	99	OUBV	ALZK	99	99	2	650	1	3	1	OUBV	U
10	28-Apr-16	11	Red	q	1	1.7614	99	99	HLQJ	VPRI	999	999	3	2000	1	3	1	HLQJ	Q
10	28-Apr-16	12	Red	p	0	2.0914	99	99	PYNU	JEMO	9999	9999	4	650	1	3	1	PYNU	U
10	28-Apr-16	13	Red	x	0	2.5735	99	99	XWLO	EHJZ	99	99	2	650	1	3	1	XWLO	W
10	28-Apr-16	14	Red	s	0	1.5547	99	99	SBMC	NAOP	999	999	3	650	1	3	1	SBMC	M
10	28-Apr-16	15	Red	v	0	1.0345	99	99	VUYA	SCZW	9999	9999	4	650	1	3	1	VUYA	A
10	28-Apr-16	16	Red	o	1	1.7543	99	99	PONK	UYHD	99	99	2	2000	1	3	1	PONK	O
10	28-Apr-16	17	Red	c	0	1.4441	99	99	FYBM	TLCK	9999	9999	4	650	1	3	1	FYBM	M
10	28-Apr-16	18	Red	b	1	2.4622	99	99	YMBK	CESD	999	999	3	650	1	3	1	YMBK	B
10	28-Apr-16	19	Red	x	0	1.791	99	99	XDNQ	YAVL	999	999	3	650	1	3	1	XDNQ	N
10	28-Apr-16	20	Red	h	0	1.7269	99	99	OHIZ	PKBJ	999	999	3	2000	1	3	1	OHIZ	I
10	28-Apr-16	21	Red	w	1	1.1945	99	99	NTYW	PBZX	9999	9999	4	2000	1	3	1	NTYW	W
10	28-Apr-16	22	Red	q	0	1.5988	99	99	UICF	NSOQ	999	999	3	650	1	3	1	UICF	C
10	28-Apr-16	23	Red	o	0	2.1782	99	99	JQBI	VXDC	9	9	1	2000	1	3	1	JQBI	J
10	28-Apr-16	24	Red	t	0	1.3733	99	99	NBQV	STRZ	9999	9999	4	2000	1	3	1	NBQV	V
10	28-Apr-16	25	Red	s	1	1.6977	99	99	SEIG	UXMQ	9	9	1	2000	1	3	1	SEIG	S
10	28-Apr-16	26	Red	n	0	1.3944	99	99	NPHB	DMIF	99	99	2	650	1	3	1	NPHB	P
10	28-Apr-16	27	Red	g	1	0.9653	99	99	GFDL	PIWE	9	9	1	2000	1	3	1	GFDL	G
10	28-Apr-16	28	Red	z	1	1.1404	99	99	ZJXW	YAEO	9	9	1	650	1	3	1	ZJXW	Z
10	28-Apr-16	29	Red	e	0	1.2427	99	99	EDSH	TKIA	99	99	2	2000	1	3	1	EDSH	D
10	28-Apr-16	30	Red	r	0	1.4334	99	99	HWET	GPRU	9	9	1	650	1	3	1	HWET	H
10	28-Apr-16	31	Red	v	0	1.532	99	99	TXKF	IMGH	99	99	2	650	1	3	1	TXKF	X
10	28-Apr-16	32	Red	s	1	1.0705	99	99	JPUS	GZWT	9999	9999	4	2000	1	3	1	JPUS	S
11	28-Apr-16	1	Red	r	0	0.8142	99	99	JTBX	KHRI	9	9	1	2000	1	3	1	JTBX	J
11	28-Apr-16	2	Red	s	0	1.1425	99	99	ZFKU	BVNA	99	99	2	650	1	3	1	ZFKU	F
11	28-Apr-16	3	Red	c	1	0.9726	99	99	NTCU	ZJWE	999	999	3	650	1	3	1	NTCU	C
11	28-Apr-16	4	Red	b	1	1.0623	99	99	BJMA	CZLS	9	9	1	2000	1	3	1	BJMA	B
11	28-Apr-16	5	Red	j	1	0.6063	99	99	RBJS	AIZF	999	999	3	2000	1	3	1	RBJS	J
11	28-Apr-16	6	Red	z	0	2.5988	99	99	EIOC	HTWB	99	99	2	650	1	3	1	EIOC	I
11	28-Apr-16	7	Red	f	0	0.8566	99	99	SNRK	JZOF	999	999	3	650	1	3	1	SNRK	R
11	28-Apr-16	8	Red	b	1	0.649	99	99	DGBO	LNJV	999	999	3	2000	1	3	1	DGBO	B
11	28-Apr-16	9	Red	s	1	0.8296	99	99	SEPU	LOTD	9	9	1	650	1	3	1	SEPU	S
11	28-Apr-16	10	Red	b	1	1.0854	99	99	RBTP	AOCJ	99	99	2	2000	1	3	1	RBTP	B
11	28-Apr-16	11	Red	e	1	0.5671	99	99	RAKE	MZBC	9999	9999	4	2000	1	3	1	RAKE	E
11	28-Apr-16	12	Red	z	1	0.8949	99	99	ZQIV	KPAU	9	9	1	650	1	3	1	ZQIV	Z
11	28-Apr-16	13	Red	t	1	0.4877	99	99	OYCT	SMKD	9999	9999	4	2000	1	3	1	OYCT	T
11	28-Apr-16	14	Red	m	1	0.7985	99	99	JXDM	WPCB	9999	9999	4	2000	1	3	1	JXDM	M
11	28-Apr-16	15	Red	f	1	0.8382	99	99	FARE	NJPS	9	9	1	650	1	3	1	FARE	F
11	28-Apr-16	16	Red	c	0	1.1808	99	99	RDJQ	UGVI	99	99	2	650	1	3	1	RDJQ	D
11	28-Apr-16	17	Red	f	1	0.848	99	99	SFJZ	OVKC	99	99	2	650	1	3	1	SFJZ	F
11	28-Apr-16	18	Red	o	0	1.5764	99	99	PEMI	RHGV	9999	9999	4	650	1	3	1	PEMI	I
11	28-Apr-16	19	Red	d	0	1.2464	99	99	DZPF	LGQS	999	999	3	650	1	3	1	DZPF	P
11	28-Apr-16	20	Red	v	1	1.0071	99	99	VTIS	RWYU	9	9	1	650	1	3	1	VTIS	V
11	28-Apr-16	21	Red	u	0	1.7202	99	99	THUW	MVLF	99	99	2	2000	1	3	1	THUW	H
11	28-Apr-16	22	Red	a	1	0.6895	99	99	XVOA	TRGJ	9999	9999	4	650	1	3	1	XVOA	A
11	28-Apr-16	23	Red	x	1	1.0567	99	99	ILXZ	WORF	999	999	3	2000	1	3	1	ILXZ	X
11	28-Apr-16	24	Red	k	1	0.6167	99	99	TSKC	LRIO	999	999	3	2000	1	3	1	TSKC	K
11	28-Apr-16	25	Red	l	0	0.86	99	99	PBFI	CKVD	9999	9999	4	2000	1	3	1	PBFI	I
11	28-Apr-16	26	Red	s	0	1.1573	99	99	IXZJ	YAGW	9999	9999	4	650	1	3	1	IXZJ	J
11	28-Apr-16	27	Red	f	0	2.1698	99	99	WTEZ	NQRI	999	999	3	650	1	3	1	WTEZ	E
11	28-Apr-16	28	Red	b	1	0.9756	99	99	BCQJ	RPZW	9	9	1	2000	1	3	1	BCQJ	B
11	28-Apr-16	29	Red	a	0	1.1333	99	99	BOEZ	JGRW	9999	9999	4	650	1	3	1	BOEZ	Z
11	28-Apr-16	30	Red	l	1	1.2819	99	99	ZLNU	DHXE	99	99	2	2000	1	3	1	ZLNU	L
11	28-Apr-16	31	Red	g	1	0.9551	99	99	HGRX	AVOF	99	99	2	2000	1	3	1	HGRX	G
11	28-Apr-16	32	Red	n	1	1.0032	99	99	NLCD	KOPM	9	9	1	2000	1	3	1	NLCD	N
11	28-Apr-16	1	Blue	t	0	0.5674	99	99	BKHI	CZJG	9999	9999	4	2000	1	3	1	BKHI	I
11	28-Apr-16	2	Blue	n	0	1.1052	99	99	NGIA	XCZQ	99	99	2	2000	1	3	1	NGIA	G
11	28-Apr-16	3	Blue	i	1	0.8055	99	99	IALG	SRNF	9	9	1	2000	1	3	1	IALG	I
11	28-Apr-16	4	Blue	m	1	0.9094	99	99	MWPA	QOBI	9	9	1	2000	1	3	1	MWPA	M
11	28-Apr-16	5	Blue	c	1	0.675	99	99	ZPCM	XRJY	999	999	3	650	1	3	1	ZPCM	C
11	28-Apr-16	6	Blue	a	0	0.9887	99	99	MFNC	DLAG	9	9	1	650	1	3	1	MFNC	M
11	28-Apr-16	7	Blue	s	1	0.5945	99	99	GKLS	VJOA	9999	9999	4	2000	1	3	1	GKLS	S
11	28-Apr-16	8	Blue	y	0	2.0285	99	99	KZMS	GDYO	9999	9999	4	650	1	3	1	KZMS	S
11	28-Apr-16	9	Blue	a	1	0.5903	99	99	ZIDA	XSCF	9999	9999	4	2000	1	3	1	ZIDA	A
11	28-Apr-16	10	Blue	i	1	1.0037	99	99	IHND	SQCK	9	9	1	650	1	3	1	IHND	I
11	28-Apr-16	11	Blue	n	0	1.7071	99	99	LCIU	TYKH	99	99	2	650	1	3	1	LCIU	C
11	28-Apr-16	12	Blue	o	0	1.1729	99	99	KGTV	LAOE	99	99	2	650	1	3	1	KGTV	G
11	28-Apr-16	13	Blue	k	1	0.6233	99	99	KVWP	SIEH	9	9	1	2000	1	3	1	KVWP	K
11	28-Apr-16	14	Blue	z	1	0.5634	99	99	ZXKQ	DJIA	9	9	1	2000	1	3	1	ZXKQ	Z
11	28-Apr-16	15	Blue	h	0	1.0619	99	99	XJAC	PKHG	9999	9999	4	650	1	3	1	XJAC	C
11	28-Apr-16	16	Blue	d	0	1.3759	99	99	NTQM	BYDL	9999	9999	4	650	1	3	1	NTQM	M
11	28-Apr-16	17	Blue	r	0	0.8317	99	99	TJMX	WUBN	9999	9999	4	2000	1	3	1	TJMX	X
11	28-Apr-16	18	Blue	d	0	1.7441	99	99	UCJT	DLAI	999	999	3	650	1	3	1	UCJT	J
11	28-Apr-16	19	Blue	n	0	0.698	99	99	UDOV	ESJN	9999	9999	4	650	1	3	1	UDOV	V
11	28-Apr-16	20	Blue	d	0	1.0372	99	99	GQYO	BTZD	99	99	2	2000	1	3	1	GQYO	Q
11	28-Apr-16	21	Blue	p	0	1.3311	99	99	GHIK	TFPL	9	9	1	650	1	3	1	GHIK	G
11	28-Apr-16	22	Blue	d	0	1.0425	99	99	BOXI	MNGD	99	99	2	650	1	3	1	BOXI	O
11	28-Apr-16	23	Blue	f	1	0.5641	99	99	CTFN	WIQE	999	999	3	2000	1	3	1	CTFN	F
11	28-Apr-16	24	Blue	b	1	0.9733	99	99	DBSQ	OGEN	99	99	2	650	1	3	1	DBSQ	B
11	28-Apr-16	25	Blue	u	0	0.6315	99	99	DQYN	HLIU	999	999	3	650	1	3	1	DQYN	Y
11	28-Apr-16	26	Blue	a	0	0.6836	99	99	TNGE	BDAJ	9	9	1	650	1	3	1	TNGE	T
11	28-Apr-16	27	Blue	p	1	0.9216	99	99	JPCX	HZDY	99	99	2	2000	1	3	1	JPCX	P
11	28-Apr-16	28	Blue	s	0	1.6781	99	99	PKCF	TISD	999	999	3	650	1	3	1	PKCF	C
11	28-Apr-16	29	Blue	b	1	0.5947	99	99	OJBF	HVIL	999	999	3	2000	1	3	1	OJBF	B
11	28-Apr-16	30	Blue	m	1	0.6827	99	99	UMIT	FLQG	99	99	2	2000	1	3	1	UMIT	M
11	28-Apr-16	31	Blue	s	1	0.6898	99	99	NLSV	QYZU	999	999	3	2000	1	3	1	NLSV	S
11	28-Apr-16	32	Blue	t	1	1.7361	99	99	PBTH	GALM	999	999	3	2000	1	3	1	PBTH	T
11	28-Apr-16	1	Red	f	0	3.3911	99	99	RAZQ	TGBX	9	9	1	2000	1	3	1	RAZQ	R
11	28-Apr-16	2	Red	t	0	0.683	99	99	IJUQ	PCTN	9	9	1	650	1	3	1	IJUQ	I
11	28-Apr-16	3	Red	o	1	1	99	99	OFJX	LGMQ	9	9	1	2000	1	3	1	OFJX	O
11	28-Apr-16	4	Red	r	0	1.0512	99	99	QUXO	HKCP	9999	9999	4	650	1	3	1	QUXO	O
11	28-Apr-16	5	Red	i	1	0.7606	99	99	IYRF	UGSL	9	9	1	650	1	3	1	IYRF	I
11	28-Apr-16	6	Red	c	1	0.5979	99	99	UFCM	IGWB	999	999	3	2000	1	3	1	UFCM	C
11	28-Apr-16	7	Red	u	1	1.0032	99	99	UVTF	MAIL	9	9	1	650	1	3	1	UVTF	U
11	28-Apr-16	8	Red	s	1	1.3233	99	99	LSCI	NKBF	99	99	2	650	1	3	1	LSCI	S
11	28-Apr-16	9	Red	d	0	0.9943	99	99	HCRY	ZENG	99	99	2	650	1	3	1	HCRY	C
11	28-Apr-16	10	Red	v	0	0.8602	99	99	YKQL	RUJV	999	999	3	650	1	3	1	YKQL	Q
11	28-Apr-16	11	Red	e	1	0.8008	99	99	EGZA	XYUV	9	9	1	650	1	3	1	EGZA	E
11	28-Apr-16	12	Red	i	0	0.601	99	99	IDFM	TSZU	99	99	2	650	1	3	1	IDFM	D
11	28-Apr-16	13	Red	r	0	0.7086	99	99	JLYD	RFAP	9999	9999	4	2000	1	3	1	JLYD	D
11	28-Apr-16	14	Red	q	1	0.7596	99	99	AQTF	WVMU	99	99	2	2000	1	3	1	AQTF	Q
11	28-Apr-16	15	Red	z	1	0.6044	99	99	CNZS	KOMP	999	999	3	2000	1	3	1	CNZS	Z
11	28-Apr-16	16	Red	b	1	0.6544	99	99	ODBK	TANF	999	999	3	2000	1	3	1	ODBK	B
11	28-Apr-16	17	Red	b	1	0.5601	99	99	IKNB	ACMH	9999	9999	4	2000	1	3	1	IKNB	B
11	28-Apr-16	18	Red	o	0	1.075	99	99	DOJM	XGLT	9999	9999	4	650	1	3	1	DOJM	M
11	28-Apr-16	19	Red	q	0	1.2263	99	99	PFRA	ZDQC	999	999	3	650	1	3	1	PFRA	R
11	28-Apr-16	20	Red	h	1	0.8627	99	99	YSHJ	UXGR	999	999	3	2000	1	3	1	YSHJ	H
11	28-Apr-16	21	Red	i	1	1.1342	99	99	KGIL	ZMQR	999	999	3	650	1	3	1	KGIL	I
11	28-Apr-16	22	Red	o	0	0.7102	99	99	YHSV	XUOG	9999	9999	4	2000	1	3	1	YHSV	V
11	28-Apr-16	23	Red	k	1	0.8897	99	99	IKWD	FXUH	99	99	2	650	1	3	1	IKWD	K
11	28-Apr-16	24	Red	n	1	0.5628	99	99	WEYN	DCBQ	9999	9999	4	2000	1	3	1	WEYN	N
11	28-Apr-16	25	Red	i	1	0.7457	99	99	IGWL	NFJY	9	9	1	2000	1	3	1	IGWL	I
11	28-Apr-16	26	Red	t	1	0.788	99	99	ZTUA	KOYF	99	99	2	2000	1	3	1	ZTUA	T
11	28-Apr-16	27	Red	o	0	0.9351	99	99	UTFS	JGOW	999	999	3	650	1	3	1	UTFS	F
11	28-Apr-16	28	Red	i	1	0.9887	99	99	PIOJ	AXMC	99	99	2	2000	1	3	1	PIOJ	I
11	28-Apr-16	29	Red	m	0	1.1267	99	99	JMLR	GSIH	9999	9999	4	650	1	3	1	JMLR	R
11	28-Apr-16	30	Red	q	1	0.6769	99	99	DQYT	KNIC	99	99	2	2000	1	3	1	DQYT	Q
11	28-Apr-16	31	Red	m	0	1.1673	99	99	XAOR	YMTS	9	9	1	2000	1	3	1	XAOR	X
11	28-Apr-16	32	Red	l	1	0.7417	99	99	AWCL	FQTD	9999	9999	4	650	1	3	1	AWCL	L
11	28-Apr-16	1	Blue	x	1	0.4445	99	99	DASX	NLRE	9999	9999	4	2000	1	3	1	DASX	X
11	28-Apr-16	2	Blue	u	0	1.3477	99	99	PIHX	OAUW	999	999	3	650	1	3	1	PIHX	H
11	28-Apr-16	3	Blue	h	1	0.6478	99	99	HDIX	KVRN	9	9	1	2000	1	3	1	HDIX	H
11	28-Apr-16	4	Blue	p	1	0.7795	99	99	PWMQ	TLAU	9	9	1	2000	1	3	1	PWMQ	P
11	28-Apr-16	5	Blue	p	0	2.1119	99	99	OLGS	KCBV	9999	9999	4	650	1	3	1	OLGS	S
11	28-Apr-16	6	Blue	d	0	1.8428	99	99	ZGIQ	USKR	999	999	3	650	1	3	1	ZGIQ	I
11	28-Apr-16	7	Blue	g	1	1.7617	99	99	KYFG	AQUV	9999	9999	4	650	1	3	1	KYFG	G
11	28-Apr-16	8	Blue	o	1	0.7636	99	99	GQMO	ZVSA	9999	9999	4	2000	1	3	1	GQMO	O
11	28-Apr-16	9	Blue	z	0	1.0118	99	99	BKMP	JFIR	9	9	1	650	1	3	1	BKMP	B
11	28-Apr-16	10	Blue	c	1	0.5343	99	99	LUCH	BTFV	999	999	3	2000	1	3	1	LUCH	C
11	28-Apr-16	11	Blue	b	1	1.0343	99	99	JTBU	VNIX	999	999	3	650	1	3	1	JTBU	B
11	28-Apr-16	12	Blue	u	0	2.4755	99	99	NGIO	PHSL	99	99	2	650	1	3	1	NGIO	G
11	28-Apr-16	13	Blue	o	0	0.9156	99	99	UXEQ	LVRG	999	999	3	2000	1	3	1	UXEQ	E
11	28-Apr-16	14	Blue	j	0	2.9699	99	99	JSXD	YMVU	999	999	3	2000	1	3	1	JSXD	X
11	28-Apr-16	15	Blue	t	1	0.9598	99	99	NTWV	ISBX	99	99	2	2000	1	3	1	NTWV	T
11	28-Apr-16	16	Blue	g	0	1.1006	99	99	DRQB	WHIC	9999	9999	4	650	1	3	1	DRQB	B
11	28-Apr-16	17	Blue	r	0	2.1059	99	99	LEOC	HFPN	99	99	2	650	1	3	1	LEOC	E
11	28-Apr-16	18	Blue	n	0	0.692	99	99	ZQPD	SXHK	99	99	2	2000	1	3	1	ZQPD	Q
11	28-Apr-16	19	Blue	t	0	2.1308	99	99	JQNW	FTRG	9999	9999	4	650	1	3	1	JQNW	W
11	28-Apr-16	20	Blue	s	0	0.8773	99	99	SBFR	CITN	99	99	2	2000	1	3	1	SBFR	B
11	28-Apr-16	21	Blue	d	0	0.8344	99	99	GVOS	YDCK	99	99	2	650	1	3	1	GVOS	V
11	28-Apr-16	22	Blue	x	1	1.9449	99	99	XJUH	ISLY	9	9	1	650	1	3	1	XJUH	X
11	28-Apr-16	23	Blue	n	1	0.7004	99	99	VHNI	KTFP	999	999	3	2000	1	3	1	VHNI	N
11	28-Apr-16	24	Blue	i	1	0.7824	99	99	IHQO	TFUE	9	9	1	2000	1	3	1	IHQO	I
11	28-Apr-16	25	Blue	x	0	12.4802	99	99	QRCA	BMEZ	99	99	2	2000	1	3	1	QRCA	R
